ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
87270,1786,1,"John ODonnell""r",47,39371758,Media_Manager,16520.865,1492.7387500000002,4,1,8,2,"not specified,debt consolidation loan",1,5,1.53,3,Good,841.69,37.900530947822965,194,No,24.13137918056185,19.11022425546888,Low_spent_Medium_value_payments,339.0923055395226,Good
87282,21341,1,Catherinex,30,118922759,Developer,20127.72,1689.3100000000004,7,8,23,6,"payday loan,debt consolidation loan,debt consolidation loan,credit-builder loan,home equity loan,debt consolidation loan",54,22,24.32,6,Bad,2697.61,38.47043105346314,65,Yes,90.90941942848814,34.924398575611875,High_spent_Medium_value_payments,301.4750918310218,Standard
87318,23344,1,Sonyae,26,631303731,Mechanic,15475.91,908.4253371001912,6,7,13,7,"mortgage loan,not specified,student loan,not specified,debt consolidation loan,payday loan,debt consolidation loan",8,13,7.04,4,Standard,1948.99,23.709708503589525,166,Yes,79.75558283727815,20.05447261817195,Low_spent_Small_value_payments,212.93478508625904,Standard
87330,2572,1,Sarahs,14,767226800,Doctor,16897.53,1165.1274999999996,5,4,25,4,"auto loan,home equity loan,not specified,auto loan",27,17,8.85,11,Standard,2322.35,29.55559386,159,NM,50.24334519531418,12.055603236984377,Low_spent_Small_value_payments,233.73743409251088,Poor
87342,20952,1,Henrya,31,383537720,Journalist,77047.4,6711.616666666666,2,4,11,1,debt consolidation loan,9,1,3.95,1,Good,952.69,34.873442634842554,322,No,50.18729559672872,79.34974159326994,High_spent_Large_value_payments,724.3031303596789,Standard
87354,32582,1,Rickb,19,678016621,Media_Manager,178113.84,14784.82,2,4,10,2,"home equity loan,payday loan",13,8,0.5499999999999998,0,Good,276.03,31.71207244523679,368,No,294.2037425659974,156.77039688652778,High_spent_Large_value_payments,1041.78546,Standard
87378,41251,1,Laura MacInnise,42,514145445,Media_Manager,24688.88,2256.4066666666668,8,4,9,1,personal loan,20,15,11.74,3,Standard,1014.83,39.330880519749854,277,No,10.869316856380284,30.93694174459584,Low_spent_Small_value_payments,327.53946154250764,Standard
87402,9543,1,Kaiserh,34,716366138,Lawyer,28070.62,2437.218333333333,3,3,12,4,"auto loan,home equity loan,credit-builder loan,personal loan",21,17,4.550000000000002,7,Standard,1483.05,28.645168049222573,101,NM,63.95505297734235,22.273631536102084,Low_spent_Small_value_payments,243.8518032695825,Standard
87414,1017,1,Paul Carrelo,27,872423881,Scientist,18060.64,1280.0533333333333,8,7,23,3,"debt consolidation loan,personal loan,auto loan",34,23,3.13,7,Bad,1384.96,26.87312044239729,206,Yes,30.223229066865592,19.978289803871007,Low_spent_Small_value_payments,271.2264868,Poor
87426,18434,1,Edwardsn,44,509178630,Scientist,32394.77,2614.5641666666666,6,4,8,4,"student loan,credit-builder loan,personal loan,payday loan",25,21,7.14,1,Standard,475.41,35.40753966338514,213,No,86.04239282710735,30.77207570999021,Low_spent_Large_value_payments,289.42574059110524,Standard
87438,26647,1,Padraic Halpins,31,951665100,Scientist,145056.64,11965.053333333335,4,5,11,6,"mortgage loan,personal loan,not specified,personal loan,auto loan,debt consolidation loan",8,14,15.8,4,Standard,529.67,34.04643439285041,65,Yes,474.93045037457534,88.42655236,High_spent_Medium_value_payments,772.2598539381012,Standard
87450,10712,1,Harry Papachristoup,23,784614294,Teacher,33271.74,2537.645,8,10,23,4,"payday loan,home equity loan,debt consolidation loan,not specified",57,15,7.47,6,Standard,1585.96,26.49369678697911,115,NM,94.06150204,37.73601367,High_spent_Medium_value_payments,371.46484749828096,Standard
87474,7398,1,Gertrude Chavez-Dreyfussy,33,6258423,Journalist,65635.12,5762.593333333332,7,7,20,5,"debt consolidation loan,student loan,not specified,payday loan,credit-builder loan",46,17,2.21,6,Bad,1250.01,29.47706910922414,146,NM,180.1874058663947,64.41663969944565,High_spent_Small_value_payments,431.48839679663513,Poor
87498,19484,1,Paritosh Bansalb,41,654142387,Media_Manager,106602.63,8924.5525,7,5,12,2,"credit-builder loan,personal loan",28,19,11.33,4,Standard,962.51,28.877870355153213,359,No,125.9142626730801,59.299061543271215,Low_spent_Small_value_payments,536.3520143668056,Standard
87522,41782,1,imarteb,43,849688970,Musician,55735.62,4939.635,7,4,14,3,"student loan,payday loan,personal loan",10,14,9.29,1,Standard,48.86,31.318414961277103,298,No,122.9193556886471,51.956382449023856,High_spent_Medium_value_payments,436.7448244665112,Standard
87534,14598,1,Krisztinag,23,835527572,Writer,57829.74,4689.145,4,3,12,2,"auto loan,home equity loan",13,15,12.77,7,Standard,170.06,39.913313396703465,331,Yes,88.88510990987119,87.23831880061333,Low_spent_Small_value_payments,181.53141716797955,Standard
87570,8692,1,Flynnq,54,587323592,Doctor,114597.04,9366.753333333332,7,6,4,4,"auto loan,not specified,payday loan,student loan",28,6,10.54,0,Good,926.18,28.27746070997887,374,No,225.9237622586666,126.97946741690156,Low_spent_Large_value_payments,206.09249820579865,Poor
87594,47978,1,Peteri,38,824811271,Mechanic,21114.95,1478.5791666666669,4,7,12,1,personal loan,13,8,2.539999999999999,3,Good,895.29,30.06744908832685,346,No,9.60864464,17.55908875469671,Low_spent_Large_value_payments,314.9460239740313,Poor
87606,2429,1,Markm,35,4061187,Accountant,8940.905,990.0754166666668,7,9,18,6,"home equity loan,home equity loan,student loan,not specified,not specified,credit-builder loan",31,25,16.84,6,Bad,2558.29,30.394701313023862,49,Yes,35.57913689335557,0,Low_spent_Small_value_payments,273.7102913755988,Poor
87618,26863,1,McMillant,30,889560995,Architect,45012.72,3809.06,4,3,9,4,"student loan,home equity loan,personal loan,credit-builder loan",11,19,17.9,5,Standard,1847.52,35.03878813792433,241,Yes,80.41683365112083,41.15595650834158,Low_spent_Medium_value_payments,261.0750651173221,Standard
87630,22327,1,Dominicc,33,915298924,Architect,60195.36,4912.28,0,5,3,2,"student loan,payday loan",8,6,7.69,3,Good,376.47,39.649183307212056,356,NM,52.93545645569851,57.14778369340481,High_spent_Large_value_payments,563.4284425442977,Standard
87642,27584,1,Stella Dawsonx,28,191189591,Accountant,10172.3,1046.6916666666666,10,8,33,6,"debt consolidation loan,payday loan,payday loan,not specified,personal loan,home equity loan",20,19,7.39,9,Standard,2054.39,37.477221430424926,111,Yes,36.48924719317639,41.52901466371357,Low_spent_Small_value_payments,242.7273761810757,Poor
87654,27450,1,Nicola Leskez,37,578994058,Doctor,31680.74,2670.061666666667,6,6,26,3,"auto loan,home equity loan,debt consolidation loan",20,18,4.5600000000000005,10,Bad,1280.16,37.60526211070381,91,Yes,72.43564254736741,24.592748761874123,High_spent_Medium_value_payments,407.9737812490022,Poor
87666,26831,1,Youngu,27,8609208,Developer,9389.1,950.425,7,9,34,9,"payday loan,student loan,mortgage loan,student loan,student loan,auto loan,personal loan,payday loan,mortgage loan",16,22,20.29,7,Bad,2858.56,33.32860661045741,129,Yes,64.18193672,0,Low_spent_Small_value_payments,280.7208407550111,Poor
87690,43777,1,Andrew Longstrethd,32,775128331,Writer,62574.16,5004.513333333333,10,8,16,8,"debt consolidation loan,mortgage loan,debt consolidation loan,home equity loan,payday loan,auto loan,auto loan,personal loan",36,15,18.77,12,Bad,3697.41,33.10938770640585,147,Yes,241.3552404047493,75.68771273268885,High_spent_Small_value_payments,207.9190148728176,Standard
87714,2367,1,P.J. Huffstuttere,18,1682340,Writer,7371.05,403.2541666666667,3,6,28,5,"home equity loan,auto loan,payday loan,not specified,debt consolidation loan",29,17,14.63,8,Standard,1732.94,30.97087834273793,195,Yes,28.24828587,0,High_spent_Small_value_payments,246.59372212934107,Poor
87738,12317,1,Bartk,19,556686172,Writer,79829.6,6618.466666666667,8,7,26,7,"auto loan,student loan,student loan,home equity loan,mortgage loan,personal loan,debt consolidation loan",18,15,13.63,6,Standard,2200.1,27.26039176366013,228,Yes,448.5128619762729,49.24650573437675,Low_spent_Large_value_payments,181.3411322317162,Poor
87750,34330,1,Baertleinn,15,973170279,Scientist,47828.67,4107.7225,8,4,7,6,"debt consolidation loan,personal loan,mortgage loan,not specified,mortgage loan,home equity loan",26,20,16.73,5,Standard,1379.29,30.97626665,237,Yes,230.79832973195852,54.20663582623193,High_spent_Medium_value_payments,268.5719968854727,Standard
87762,7653,1,ann,19,269182158,Accountant,64122.84,5053.57,7,6,29,4,"home equity loan,credit-builder loan,debt consolidation loan,mortgage loan",26,24,11.48,12,Bad,1323.21,38.57877445607747,107,Yes,147.0690962890094,84.12745085381681,High_spent_Medium_value_payments,445.9460121810655,Poor
87774,30273,1,Flitterc,23,329667043,Developer,47504.49,3760.7075,8,7,28,6,"not specified,auto loan,not specified,mortgage loan,auto loan,debt consolidation loan",47,21,9.55,8,Bad,2515.23,39.24455795,134,Yes,146.04816029066598,56.638557060870994,Low_spent_Large_value_payments,381.0978514917557,Standard
87786,15736,1,Olesya Dmitracovaz,43,290531322,Doctor,10389.32,686.7766666666666,3,6,24,6,"credit-builder loan,credit-builder loan,student loan,mortgage loan,auto loan,personal loan",5,18,10.36,8,Standard,1909.45,31.044146095928163,163,NM,45.26746209147312,18.277081680938945,Low_spent_Large_value_payments,270.1071563,Poor
87798,30565,1,Rothackerh,22,566248004,Entrepreneur,15777.945,1304.82875,0,4,12,1,debt consolidation loan,8,11,6.89,3,Good,1026.46,23.30364550520509,377,NM,6.637556691814388,11.627490294767206,Low_spent_Large_value_payments,309.96603747553866,Good
87810,18389,1,Eileenl,40,430539095,Developer,10079.865,576.98875,9,6,26,9,"credit-builder loan,student loan,payday loan,credit-builder loan,home equity loan,mortgage loan,auto loan,student loan,personal loan",32,22,26.95,11,Bad,3459.41,35.243325580232025,121,Yes,44.861476216093095,0,Low_spent_Medium_value_payments,237.21544785462103,Poor
87822,8141,1,Denny Thomasr,22,372326203,Architect,66519.63,5759.302500000002,5,3,8,2,"student loan,auto loan",26,11,1.12,2,Standard,64.27,38.284825432276016,208,No,99.19363073791912,64.25496402502074,High_spent_Medium_value_payments,509.9332078042328,Standard
87846,34899,1,Mollenkampi,34,926848152,Journalist,43549.86,3672.155,7,5,24,9,"student loan,debt consolidation loan,mortgage loan,student loan,auto loan,credit-builder loan,auto loan,auto loan,personal loan",27,21,21.52,6,Bad,4639.59,28.221137313368672,145,Yes,193.11437921855344,33.09086759532486,High_spent_Small_value_payments,337.2494026047798,Standard
87882,30568,1,Dhanya Skariachanc,42,971959546,Journalist,104946.48,8701.54,3,3,11,4,"debt consolidation loan,debt consolidation loan,personal loan,mortgage loan",1,3,7.54,3,Good,1349.46,37.61911151865738,202,No,331.0735003181875,116.1502054,High_spent_Medium_value_payments,486.3068742174525,Standard
87918,47914,1,Lefteris Papadimass,22,700782708,Writer,62458.77,5426.8975,8,6,20,4,"credit-builder loan,personal loan,personal loan,personal loan",12,12,13.02,7,Standard,1215.52,36.84055269733162,233,NM,199.0462556066706,48.09564352744295,High_spent_Medium_value_payments,515.0092815007973,Standard
87954,28835,1,Islan,19,291898959,Accountant,14920.97,1424.414166666667,6,10,16,2,"auto loan,student loan",61,13,13.48,12,Standard,1288.58,26.77275456872441,155,Yes,19.90951245535901,53.554007554066025,Low_spent_Medium_value_payments,330.41582568556686,Poor
87966,17031,1,Mohantyl,21,271626210,Scientist,21595.875,2061.65625,5,7,7,1,auto loan,9,2,9.46,2,Good,655.46,29.57224202306752,256,No,13.082938478587812,26.49489028302636,Low_spent_Small_value_payments,291.2137711505492,Poor
87978,47239,1,Jonathanu,38,880099170,Teacher,26029.41,1950.1175,3,7,12,2,"student loan,credit-builder loan",9,20,10.88,0,Standard,412.13,32.33104142802961,296,No,33.70115162,15.822929945582864,Low_spent_Small_value_payments,323.0421508809469,Standard
88002,33246,1,raw,37,288173018,Lawyer,86418.72,7085.56,1,3,6,3,"not specified,student loan,student loan",5,11,1.25,0,Good,487.21,31.95996519923088,340,No,187.87941999363449,51.09111718530013,High_spent_Large_value_payments,656.2993679843944,Good
88014,42957,1,Anna Yukhananovt,48,753725171,Media_Manager,18290.89,1228.2408333333333,8,4,14,1,payday loan,28,16,3.16,3,Standard,527.37,27.972006701673195,368,Yes,12.796158289802731,13.85475523623003,High_spent_Small_value_payments,322.7912686079763,Standard
88050,34455,1,Patrick Temple-Westm,22,427618430,Teacher,17916.46,1127.0756092286017,9,9,18,7,"student loan,personal loan,mortgage loan,personal loan,credit-builder loan,payday loan,debt consolidation loan",61,19,17.21,10,Bad,4751.52,30.00610226188044,128,Yes,63.92302555750949,31.34401956508783,Low_spent_Small_value_payments,255.9105056,Standard
88062,10931,1,Steveng,15,928637229,Musician,35891.33,3117.9441666666667,5,4,9,3,"credit-builder loan,credit-builder loan,mortgage loan",26,13,12.46,5,Standard,638.27,35.86412657561754,94,Yes,58.62058694946681,58.02920336840676,Low_spent_Small_value_payments,189.0850884512841,Standard
88122,12601,1,Scheyderk,17,490805398,Accountant,19369.96,1791.1633333333332,6,5,18,4,"payday loan,debt consolidation loan,credit-builder loan,credit-builder loan",14,21,17.39,8,Standard,1266.31,30.80694484757545,188,Yes,57.412212456357366,29.044099920220923,Low_spent_Small_value_payments,271.75612403039884,Standard
88134,24274,1,N.v,22,558960647,Engineer,9968.5,1123.7083333333337,8,6,31,6,"personal loan,not specified,home equity loan,not specified,not specified,payday loan",32,24,1.38,6,Bad,1756.54,29.57822194143009,236,Yes,34.811324149680125,38.32397220111649,Low_spent_Small_value_payments,304.2342766972705,Poor
88146,31309,1,Bremerk,52,872743757,Writer,105295.08,8854.59,2,3,7,4,"personal loan,auto loan,not specified,not specified",6,0,10.02,1,Good,321.36,23.81906889663936,328,No,178.3674403034312,181.8876522433177,Low_spent_Large_value_payments,265.4847587269704,Standard
88158,48998,1,Tej Saprui,43,924021044,Writer,68611.44,5790.62,3,3,5,2,"not specified,not specified",14,0,6.87,2,Good,1116.18,32.36515589807033,226,No,89.44055935,43.96133038110427,Low_spent_Large_value_payments,441.9805566022047,Standard
88194,33775,1,Laurence Frostr,18,332203492,Teacher,76079.16,6462.93,0,5,3,4,"student loan,auto loan,not specified,student loan",15,0,10.18,3,Good,731.36,40.11242732550557,296,No,136.93892377821143,69.97360807046623,High_spent_Large_value_payments,679.3804681513225,Good
88218,49167,1,Luciaf,30,792349499,Lawyer,57617.88,4740.49,6,9,26,9,"personal loan,auto loan,not specified,home equity loan,not specified,credit-builder loan,auto loan,payday loan,student loan",49,25,2.49,6,Bad,1747.08,28.68354434,75,Yes,292.96976337666365,56.10349876896308,High_spent_Small_value_payments,266.41296793446656,Poor
88230,18758,1,Fionam,41,121294094,Architect,20346.15,1901.5125,10,6,24,8,"credit-builder loan,debt consolidation loan,debt consolidation loan,student loan,auto loan,credit-builder loan,not specified,home equity loan",30,18,5.19,12,Bad,1543.16,30.61461315213584,91,NM,72.29389799140776,17.242056028300794,High_spent_Large_value_payments,338.3990929998096,Poor
88254,38022,1,Janeman Latulv,44,335919347,Musician,15659.78,1132.9816666666668,9,9,21,8,"personal loan,debt consolidation loan,mortgage loan,auto loan,credit-builder loan,mortgage loan,auto loan,personal loan",44,18,3.9,7,Bad,2302.28,26.61221641795785,164,Yes,66.23584190703737,29.92188617794917,Low_spent_Small_value_payments,191.90218365992476,Poor
88290,31559,1,Lauren Taraf,27,874027975,Journalist,98638.16,7996.846666666666,6,7,14,5,"payday loan,mortgage loan,credit-builder loan,student loan,not specified",26,15,12.85,6,Standard,1475.05,32.14765297668702,205,NM,377.4184647471317,121.54889576425352,Low_spent_Small_value_payments,88.00088648525275,Standard
88302,7088,1,Alpera,48,415441369,Entrepreneur,20849.95,1951.4958333333327,8,3,7,1,payday loan,23,20,4.83,2,Standard,327.77,37.85833890642543,323,No,9.060348682889094,49.57212197782031,Low_spent_Small_value_payments,318.72280077512926,Standard
88326,23914,1,Swetha Gopinathw,37,936873279,Entrepreneur,66074.92,5221.243333333333,8,6,32,6,"not specified,home equity loan,debt consolidation loan,credit-builder loan,mortgage loan,not specified",54,19,7.27,12,Bad,2057.22,25.249602723096107,86,Yes,217.62140211529203,62.93369965702924,Low_spent_Large_value_payments,443.1988696570263,Poor
88338,16350,1,Cezary Podkulw,33,506393987,Scientist,32033.29,2674.4408333333336,5,3,5,4,"credit-builder loan,home equity loan,home equity loan,not specified",19,13,0.64,1,Standard,1475.3,24.577753440413407,236,No,71.30115649571735,23.652401773909133,High_spent_Medium_value_payments,381.6295969081311,Standard
88362,15052,1,Daum Kimu,37,132304857,Manager,30784.67,2682.3891666666664,4,7,9,2,"debt consolidation loan,not specified",32,15,9.28,2,Standard,1362.65,31.23432428359402,289,Yes,28.16220960287093,35.11628689970325,Low_spent_Large_value_payments,277.4415940263726,Standard
88374,32271,1,Nick Browny,43,349391974,Architect,165368.56,13561.713333333331,2,2,1,1,not specified,0,11,9.22,0,Good,1200.66,38.575056712131136,191,No,78.52806890571001,109.91007158387252,Low_spent_Medium_value_payments,1174.9366252537666,Standard
88386,15279,1,Nicolaq,33,808509635,Developer,115086.6,9779.55,4,7,14,4,"auto loan,credit-builder loan,not specified,auto loan",10,16,20.2,4,Standard,1122.32,23.536567141463927,238,Yes,377.8963392954612,74.31246057264197,Low_spent_Large_value_payments,310.3351448517185,Standard
88410,22201,1,Nyambura-Mwauray,30,335167428,Doctor,48644.8,4142.733333333334,6,6,5,4,"credit-builder loan,debt consolidation loan,mortgage loan,debt consolidation loan",6,13,11.12,2,Standard,539.35,30.834359353000465,377,No,121.55867101136693,40.092872522679095,High_spent_Medium_value_payments,471.76914003373946,Standard
88422,24389,1,Alina Selyukhg,30,257905790,Journalist,28747.25,2523.6041666666665,3,4,3,2,"mortgage loan,auto loan",10,9,1.59,3,Good,1464.69,40.00571174925678,185,No,46.43459877978122,60.57198599,Low_spent_Small_value_payments,391.0703933495792,Good
88434,9454,1,Taroi,38,313173944,Engineer,15496.42,1059.368333333333,7,7,25,7,"debt consolidation loan,debt consolidation loan,home equity loan,debt consolidation loan,not specified,mortgage loan,credit-builder loan",56,19,8.65,7,Bad,1883.54,25.88068165072161,235,Yes,72.70667922071088,23.23334133073291,Low_spent_Large_value_payments,248.53241376926945,Poor
